CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,Segment
15914,377,2,205.99,2,2,1,一般流失
15915,401,1,429.21,2,1,2,一般流失
15916,15,13,3427.17,5,5,5,活躍 VIP
15917,247,5,560.63,2,4,2,一般流失
15918,190,3,582.88,2,3,2,一般流失
15919,19,2,910.61,4,2,3,潛力新客
15920,153,9,571.64,3,5,2,一般流失
15921,172,4,802.11,3,3,3,一般流失
15922,372,1,739.0,2,1,3,一般流失
15923,372,1,254.16,2,1,1,一般流失
15924,730,1,102.82,1,1,1,一般流失
15925,193,1,207.15,2,1,1,一般流失
15926,541,1,134.44,1,1,1,一般流失
15927,646,1,123.39,1,1,1,一般流失
15928,655,1,293.53,1,1,2,一般流失
15929,643,1,594.0,1,1,2,一般流失
15930,66,1,426.63,3,1,2,潛力新客
15931,427,1,239.9,1,1,1,一般流失
15932,3,8,2495.87,5,4,4,活躍 VIP
15933,20,3,1107.46,4,3,3,一般活躍
15934,417,2,2190.66,1,2,4,一般流失
15935,238,2,416.86,2,2,2,一般流失
15936,378,2,282.79,2,2,1,一般流失
15937,63,1,145.35,3,1,1,潛力新客
15938,111,9,734.81,3,5,3,一般流失
15939,89,16,9060.39,3,5,5,活躍 VIP
15940,310,1,35.8,2,1,1,一般流失
15941,636,1,405.0,1,1,2,一般流失
15942,133,1,337.44,3,1,2,一般流失
15943,649,2,271.28999999999996,1,2,1,一般流失
15944,276,4,2164.24,2,3,4,一般流失
15945,364,4,827.27,2,4,3,一般流失
15946,502,3,2304.18,1,3,4,一般流失
15947,82,1,1708.24,3,1,4,一般活躍
15948,7,3,1509.0900000000001,5,3,4,一般活躍
15949,16,2,364.72,5,2,2,潛力新客
15950,31,10,7180.71,4,5,5,活躍 VIP
15951,8,3,1013.17,5,3,3,一般活躍
15952,33,4,806.57,4,4,3,一般活躍
15953,14,18,3669.5499999999997,5,5,5,活躍 VIP
15954,588,1,190.75,1,1,1,一般流失
15955,23,22,8658.36,4,5,5,活躍 VIP
15956,550,2,617.6,1,2,2,一般流失
15957,31,3,930.1,4,3,3,一般活躍
15958,73,4,492.99,3,4,2,一般活躍
15959,681,3,579.49,1,3,2,一般流失
15960,373,4,410.95,2,4,2,一般流失
15961,378,1,451.28999999999996,2,1,2,一般流失
15962,448,1,295.83,1,1,2,一般流失
15963,19,2,470.76,4,2,2,潛力新客
15964,662,1,272.96000000000004,1,1,1,一般流失
15965,16,13,3013.09,5,5,5,活躍 VIP
15966,450,1,426.53000000000003,1,1,2,一般流失
15967,22,12,3041.6,4,5,5,活躍 VIP
15968,387,1,418.05,2,1,2,一般流失
15969,2,5,1127.05,5,4,3,一般活躍
15970,303,2,1017.32,2,2,3,一般流失
15971,17,18,5902.83,5,5,5,活躍 VIP
15972,455,5,1810.27,1,4,4,沈睡 VIP
15973,366,3,988.44,2,3,3,一般流失
15974,38,7,3442.15,4,4,5,活躍 VIP
15975,83,1,371.01,3,1,2,潛力新客
15976,164,6,1746.6399999999999,3,4,4,沈睡 VIP
15977,16,2,1054.73,5,2,3,潛力新客
15978,76,3,3279.42,3,3,5,一般活躍
15979,602,1,329.22,1,1,2,一般流失
15980,88,7,6593.68,3,4,5,活躍 VIP
15981,24,21,9362.77,4,5,5,活躍 VIP
15982,604,1,324.51,1,1,2,一般流失
15983,21,8,3958.8199999999997,4,4,5,活躍 VIP
15984,2,30,8759.32,5,5,5,活躍 VIP
15985,122,7,2715.28,3,4,4,沈睡 VIP
15986,29,2,354.42,4,2,2,潛力新客
15987,11,8,1682.13,5,4,4,活躍 VIP
15988,18,3,770.09,5,3,3,一般活躍
15989,375,2,372.51,2,2,2,一般流失
15990,43,7,2010.05,4,4,4,活躍 VIP
15991,533,1,150.55,1,1,1,一般流失
15992,3,3,896.6,5,3,3,一般活躍
15993,8,7,2797.57,5,4,4,活躍 VIP
15994,54,3,1202.18,4,3,3,一般活躍
15995,413,1,696.19,1,1,3,一般流失
15996,87,7,1686.9,3,4,4,活躍 VIP
15998,36,16,8308.34,4,5,5,活躍 VIP
15999,735,1,20.4,1,1,1,一般流失
16000,2,3,12393.7,5,3,5,一般活躍
16001,380,1,583.39,2,1,2,一般流失
16002,624,1,169.21,1,1,1,一般流失
16003,29,10,5613.83,4,5,5,活躍 VIP
16004,474,5,2146.39,1,4,4,沈睡 VIP
16005,11,10,2436.22,5,5,4,活躍 VIP
16006,210,2,347.17,2,2,2,一般流失
16007,47,7,3075.14,4,4,5,活躍 VIP
16008,23,15,5384.13,4,5,5,活躍 VIP
16009,21,4,992.71,4,4,3,一般活躍
16010,245,11,1724.06,2,5,4,沈睡 VIP
16011,7,29,5880.46,5,5,5,活躍 VIP
16012,34,5,2989.79,4,4,5,活躍 VIP
16013,3,84,57446.44,5,5,5,活躍 VIP
16014,37,5,1130.27,4,4,3,一般活躍
16015,3,3,705.39,5,3,3,一般活躍
16016,2,11,2533.94,5,5,4,活躍 VIP
16017,46,5,1553.83,4,4,4,活躍 VIP
16018,38,4,698.13,4,4,3,一般活躍
16019,46,27,17465.85,4,5,5,活躍 VIP
16020,16,3,851.01,5,3,3,一般活躍
16021,394,2,532.25,2,2,2,一般流失
16022,259,1,628.28,2,1,3,一般流失
16023,45,3,719.81,4,3,3,一般活躍
16024,11,3,484.2,5,3,2,一般活躍
16025,29,1,439.65999999999997,4,1,2,潛力新客
16026,42,1,236.09,4,1,1,潛力新客
16027,91,15,2048.36,3,5,4,沈睡 VIP
16028,595,1,82.2,1,1,1,一般流失
16029,38,107,122209.14,4,5,5,活躍 VIP
16030,309,1,331.24,2,1,2,一般流失
16031,91,2,548.94,3,2,2,一般流失
16032,455,6,1970.45,1,4,4,沈睡 VIP
16033,5,27,10836.13,5,5,5,活躍 VIP
16034,195,6,928.72,2,4,3,一般流失
16035,559,1,217.73,1,1,1,一般流失
16036,86,4,2556.84,3,4,4,活躍 VIP
16037,269,5,1509.34,2,4,4,沈睡 VIP
16038,7,3,471.78000000000003,5,3,2,一般活躍
16039,423,2,456.4,1,2,2,一般流失
16040,64,7,2416.9,3,4,4,活躍 VIP
16041,30,3,3166.4,4,3,5,一般活躍
16042,21,8,2265.12,4,4,4,活躍 VIP
16043,37,8,1856.5900000000001,4,4,4,活躍 VIP
16044,434,1,340.84000000000003,1,1,2,一般流失
16045,119,8,3434.9300000000003,3,5,5,沈睡 VIP
16046,561,1,235.78,1,1,1,一般流失
16047,681,1,107.14,1,1,1,一般流失
16048,372,4,1075.23,2,4,3,一般流失
16049,39,6,1899.68,4,4,4,活躍 VIP
16050,173,3,300.7,3,3,2,一般流失
16051,681,1,188.44,1,1,1,一般流失
16052,53,1,362.06,4,1,2,潛力新客
16053,32,6,3634.84,4,4,5,活躍 VIP
16054,144,4,2111.88,3,4,4,沈睡 VIP
16055,220,1,134.8,2,1,1,一般流失
16056,44,1,664.85,4,1,3,潛力新客
16057,15,10,3854.85,5,5,5,活躍 VIP
16058,405,1,62.7,2,1,1,一般流失
16059,65,12,3217.77,3,5,5,活躍 VIP
16060,400,3,541.95,2,3,2,一般流失
16061,430,1,89.65,1,1,1,一般流失
16062,9,8,2863.45,5,5,4,活躍 VIP
16063,259,1,335.32,2,1,2,一般流失
16064,724,1,111.0,1,1,1,一般流失
16065,364,8,2382.62,2,5,4,沈睡 VIP
16066,16,5,1521.87,5,4,4,活躍 VIP
16067,562,3,3395.29,1,3,5,一般流失
16068,593,1,122.93,1,1,1,一般流失
16069,417,1,457.7,1,1,2,一般流失
16070,21,2,852.15,4,2,3,潛力新客
16071,44,4,1076.8,4,4,3,一般活躍
16072,287,4,4328.89,2,4,5,沈睡 VIP
16073,296,1,122.39999999999999,2,1,1,一般流失
16074,389,1,265.25,2,1,1,一般流失
16075,502,2,736.9300000000001,1,2,3,一般流失
16076,2,10,2234.73,5,5,4,活躍 VIP
16077,625,1,2300.4,1,1,4,一般流失
16078,283,2,362.99,2,2,2,一般流失
16079,16,3,1352.0,5,3,4,一般活躍
16080,81,4,602.5600000000001,3,4,2,一般活躍
16081,55,8,4460.18,4,5,5,活躍 VIP
16082,669,1,106.75,1,1,1,一般流失
16083,100,4,2351.42,3,4,4,沈睡 VIP
16084,298,1,436.18,2,1,2,一般流失
16085,22,12,2343.53,4,5,4,活躍 VIP
16086,58,10,2864.9900000000002,4,5,4,活躍 VIP
16087,388,5,1739.92,2,4,4,沈睡 VIP
16088,575,2,1437.43,1,2,4,一般流失
16089,385,2,271.44,2,2,1,一般流失
16090,623,1,205.91,1,1,1,一般流失
16091,154,2,315.06,3,2,2,一般流失
16092,114,6,1587.94,3,4,4,沈睡 VIP
16093,106,1,17.0,3,1,1,一般流失
16094,11,11,3695.56,5,5,5,活躍 VIP
16095,455,1,447.05,1,1,2,一般流失
16096,263,4,1584.97,2,4,4,沈睡 VIP
16097,239,1,185.04999999999998,2,1,1,一般流失
16098,87,14,4448.1,3,5,5,活躍 VIP
16099,49,7,1573.2,4,4,4,活躍 VIP
16100,462,1,582.64,1,1,2,一般流失
16101,70,4,3229.16,3,4,5,活躍 VIP
16102,41,3,1842.14,4,3,4,一般活躍
16103,6,22,6191.71,5,5,5,活躍 VIP
16104,61,9,2778.61,3,5,4,活躍 VIP
16105,248,5,2386.19,2,4,4,沈睡 VIP
16106,65,1,108.38,3,1,1,潛力新客
16107,17,7,3204.1600000000003,5,4,5,活躍 VIP
16108,84,4,2235.92,3,4,4,活躍 VIP
16109,218,3,939.48,2,3,3,一般流失
16110,44,4,1819.27,4,4,4,活躍 VIP
16111,427,1,562.48,1,1,2,一般流失
16112,142,4,195.73999999999998,3,4,1,一般流失
16113,182,1,161.38,3,1,1,一般流失
16114,170,1,135.75000000000003,3,1,1,一般流失
16115,9,12,2575.14,5,5,4,活躍 VIP
16116,211,1,612.78,2,1,2,一般流失
16117,189,3,654.4,2,3,3,一般流失
16118,652,1,4376.25,1,1,5,一般流失
16119,7,8,1720.81,5,5,4,活躍 VIP
16120,58,6,3056.91,4,4,5,活躍 VIP
16121,56,5,1477.09,4,4,4,活躍 VIP
16122,72,6,1001.34,3,4,3,一般活躍
16123,51,1,307.78,4,1,2,潛力新客
16124,316,4,1772.49,2,4,4,沈睡 VIP
16125,366,14,4587.65,2,5,5,沈睡 VIP
16126,28,15,14646.800000000001,4,5,5,活躍 VIP
16127,38,2,801.31,4,2,3,潛力新客
16128,17,11,3801.05,5,5,5,活躍 VIP
16129,406,3,1396.05,2,3,4,一般流失
16130,421,4,987.48,1,4,3,一般流失
16131,51,12,9957.42,4,5,5,活躍 VIP
16132,543,2,664.1999999999999,1,2,3,一般流失
16133,3,56,22992.260000000002,5,5,5,活躍 VIP
16134,21,5,2145.34,4,4,4,活躍 VIP
16135,262,2,819.45,2,2,3,一般流失
16136,59,4,946.8,3,4,3,一般活躍
16137,679,1,422.7,1,1,2,一般流失
16138,378,3,910.35,2,3,3,一般流失
16139,18,5,1111.15,5,4,3,一般活躍
16140,65,3,1557.6000000000001,3,3,4,一般活躍
16141,87,2,955.94,3,2,3,潛力新客
16142,249,1,535.34,2,1,2,一般流失
16143,2,12,4910.83,5,5,5,活躍 VIP
16144,246,1,175.2,2,1,1,一般流失
16145,8,19,6805.4400000000005,5,5,5,活躍 VIP
16146,156,4,946.38,3,4,3,一般流失
16147,133,5,2398.91,3,4,4,沈睡 VIP
16148,295,2,386.62,2,2,2,一般流失
16149,4,3,422.22,5,3,2,一般活躍
16150,42,10,4395.59,4,5,5,活躍 VIP
16152,268,1,1829.04,2,1,4,一般流失
16153,49,11,5133.49,4,5,5,活躍 VIP
16155,381,5,796.9,2,4,3,一般流失
16156,8,20,6218.18,5,5,5,活躍 VIP
16157,15,3,656.69,5,3,3,一般活躍
16158,521,9,628.32,1,5,3,一般流失
16159,281,4,1232.79,2,4,3,一般流失
16160,64,2,1025.44,3,2,3,潛力新客
16161,1,43,12831.8,5,5,5,活躍 VIP
16162,251,1,37.4,2,1,1,一般流失
16163,231,6,2849.58,2,4,4,沈睡 VIP
16164,16,3,822.48,5,3,3,一般活躍
16165,504,1,79.9,1,1,1,一般流失
16166,427,2,435.83,1,2,2,一般流失
16167,413,5,1386.1200000000001,1,4,4,沈睡 VIP
16168,10,66,10636.47,5,5,5,活躍 VIP
16169,7,4,1822.97,5,4,4,活躍 VIP
16170,50,20,6869.0,4,5,5,活躍 VIP
16171,58,1,73.2,4,1,1,潛力新客
16172,94,8,1884.55,3,5,4,沈睡 VIP
16173,15,6,1418.32,5,4,4,活躍 VIP
16174,125,7,2246.75,3,4,4,沈睡 VIP
16175,93,7,1836.44,3,4,4,沈睡 VIP
16176,420,4,2052.69,1,4,4,沈睡 VIP
16177,49,8,2247.31,4,5,4,活躍 VIP
16178,137,2,612.6,3,2,2,一般流失
16179,60,1,215.83,3,1,1,潛力新客
16180,99,13,16249.87,3,5,5,沈睡 VIP
16181,72,1,305.54,3,1,2,潛力新客
16182,71,9,9971.65,3,5,5,活躍 VIP
16183,66,4,1077.81,3,4,3,一般活躍
16184,63,6,1158.79,3,4,3,一般活躍
16185,16,3,644.72,5,3,3,一般活躍
16186,22,26,9026.11,4,5,5,活躍 VIP
16187,31,15,6911.4400000000005,4,5,5,活躍 VIP
16188,44,5,1087.66,4,4,3,一般活躍
16189,15,2,215.48,5,2,1,潛力新客
16190,39,8,2723.55,4,5,4,活躍 VIP
16191,2,24,15688.02,5,5,5,活躍 VIP
16192,735,1,351.3,1,1,2,一般流失
16193,236,2,630.43,2,2,3,一般流失
16194,374,1,308.59999999999997,2,1,2,一般流失
16195,722,1,323.25,1,1,2,一般流失
16196,488,1,93.3,1,1,1,一般流失
16197,468,9,2016.71,1,5,4,沈睡 VIP
16198,74,2,1030.0410000000002,3,2,3,潛力新客
16199,391,7,942.75,2,4,3,一般流失
16200,3,12,5643.45,5,5,5,活躍 VIP
16201,2,5,2112.12,5,4,4,活躍 VIP
16202,360,9,2501.9900000000002,2,5,4,沈睡 VIP
16203,58,6,1114.54,4,4,3,一般活躍
16204,22,3,944.24,4,3,3,一般活躍
16205,30,7,1830.61,4,4,4,活躍 VIP
16206,54,13,2602.32,4,5,4,活躍 VIP
16207,24,1,394.38,4,1,2,潛力新客
16208,44,10,3440.45,4,5,5,活躍 VIP
16209,88,9,4146.78,3,5,5,活躍 VIP
16210,1,35,38489.51,5,5,5,活躍 VIP
16211,88,3,1090.59,3,3,3,一般活躍
16212,18,4,1293.71,5,4,4,活躍 VIP
16213,78,1,159.0,3,1,1,潛力新客
16214,170,4,2038.25,3,4,4,沈睡 VIP
16215,80,1,242.35,3,1,1,潛力新客
16216,266,1,914.9300000000001,2,1,3,一般流失
16217,234,2,304.25,2,2,2,一般流失
16218,29,13,4439.97,4,5,5,活躍 VIP
16219,500,1,40.8,1,1,1,一般流失
16221,36,9,2235.5099999999998,4,5,4,活躍 VIP
16222,317,2,1345.22,2,2,4,一般流失
16223,374,2,1102.3500000000001,2,2,3,一般流失
16224,56,5,1616.54,4,4,4,活躍 VIP
16225,44,15,2867.4100000000003,4,5,4,活躍 VIP
16226,202,5,672.1700000000001,2,4,3,一般流失
16227,224,3,1027.22,2,3,3,一般流失
16228,384,3,890.8100000000001,2,3,3,一般流失
16229,86,6,2867.86,3,4,4,活躍 VIP
16230,189,2,542.03,2,2,2,一般流失
16231,378,4,1078.22,2,4,3,一般流失
16232,43,7,2712.97,4,4,4,活躍 VIP
16233,70,9,1965.71,3,5,4,活躍 VIP
16234,475,3,333.18,1,3,2,一般流失
16235,40,9,2053.71,4,5,4,活躍 VIP
16236,77,1,432.2,3,1,2,潛力新客
16237,436,1,136.65,1,1,1,一般流失
16238,422,1,63.66,1,1,1,一般流失
16239,56,6,1492.2,4,4,4,活躍 VIP
16240,23,2,3718.8,4,2,5,一般活躍
16241,9,16,4329.31,5,5,5,活躍 VIP
16242,7,14,7474.4,5,5,5,活躍 VIP
16243,33,2,409.1,4,2,2,潛力新客
16244,211,2,2579.38,2,2,4,一般流失
16245,23,3,1413.66,4,3,4,一般活躍
16246,459,2,827.25,1,2,3,一般流失
16247,169,1,114.56,3,1,1,一般流失
16248,61,1,152.94,3,1,1,潛力新客
16249,52,5,1800.07,4,4,4,活躍 VIP
16250,260,3,791.38,2,3,3,一般流失
16251,511,1,128.31,1,1,1,一般流失
16252,382,1,295.09000000000003,2,1,2,一般流失
16253,66,7,7310.15,3,4,5,活躍 VIP
16254,377,3,985.14,2,3,3,一般流失
16255,16,15,4906.8,5,5,5,活躍 VIP
16256,266,3,1629.37,2,3,4,一般流失
16257,176,1,46.95,3,1,1,一般流失
16258,44,15,11942.52,4,5,5,活躍 VIP
16259,409,3,361.94,2,3,2,一般流失
16260,50,1,1035.45,4,1,3,潛力新客
16261,16,6,1059.45,5,4,3,一般活躍
16262,377,1,755.15,2,1,3,一般流失
16263,422,1,351.01,1,1,2,一般流失
16264,437,2,837.53,1,2,3,一般流失
16265,8,12,6935.17,5,5,5,活躍 VIP
16266,73,14,1757.95,3,5,4,活躍 VIP
16267,590,1,186.66,1,1,1,一般流失
16268,70,2,667.65,3,2,3,潛力新客
16269,437,1,717.57,1,1,3,一般流失
16270,352,1,1141.24,2,1,3,一般流失
16271,2,10,3463.02,5,5,5,活躍 VIP
16272,116,1,411.7,3,1,2,一般流失
16273,647,2,336.03999999999996,1,2,2,一般流失
16274,372,1,715.9,2,1,3,一般流失
16275,196,3,2151.11,2,3,4,一般流失
16276,176,3,2629.3900000000003,3,3,4,一般流失
16277,733,1,188.69,1,1,1,一般流失
16278,99,3,1117.84,3,3,3,一般流失
16279,20,9,5705.08,4,5,5,活躍 VIP
16280,724,1,238.05,1,1,1,一般流失
16281,71,3,3424.02,3,3,5,一般活躍
16282,339,3,1307.58,2,3,4,一般流失
16283,5,8,4403.82,5,5,5,活躍 VIP
16284,30,3,1029.77,4,3,3,一般活躍
16285,645,1,176.9,1,1,1,一般流失
16286,476,2,328.95,1,2,2,一般流失
16287,169,5,1006.98,3,4,3,一般流失
16288,469,1,129.85,1,1,1,一般流失
16289,461,1,136.31,1,1,1,一般流失
16290,464,4,2069.3,1,4,4,沈睡 VIP
16291,681,1,117.72,1,1,1,一般流失
16292,121,5,1253.76,3,4,4,沈睡 VIP
16293,21,15,4657.95,4,5,5,活躍 VIP
16294,476,1,126.05000000000001,1,1,1,一般流失
16295,9,4,1328.55,5,4,4,活躍 VIP
16296,625,4,1313.67,1,4,4,沈睡 VIP
16297,268,1,301.9,2,1,2,一般流失
16298,22,7,1085.7,4,4,3,一般活躍
16299,476,1,193.65,1,1,1,一般流失
16300,429,3,1392.43,1,3,4,一般流失
16301,736,1,107.33,1,1,1,一般流失
16302,126,1,233.22,3,1,1,一般流失
16303,25,7,7928.27,4,4,5,活躍 VIP
16304,694,1,381.66,1,1,2,一般流失
16305,138,1,361.21999999999997,3,1,2,一般流失
16306,213,7,1192.82,2,4,3,一般流失
16307,428,3,1194.92,1,3,3,一般流失
16308,37,7,5120.0,4,4,5,活躍 VIP
16309,105,2,706.57,3,2,3,一般流失
16310,413,2,460.08,1,2,2,一般流失
16311,17,2,616.26,5,2,2,潛力新客
16312,431,1,171.15,1,1,1,一般流失
16313,2,2,274.15000000000003,5,2,1,潛力新客
16314,389,3,1491.4,2,3,4,一般流失
16315,330,2,402.71,2,2,2,一般流失
16316,63,13,5744.91,3,5,5,活躍 VIP
16317,119,5,2192.51,3,4,4,沈睡 VIP
16318,34,1,328.15,4,1,2,潛力新客
16319,217,1,404.40000000000003,2,1,2,一般流失
16320,171,6,5628.99,3,4,5,沈睡 VIP
16321,71,7,604.5500000000001,3,4,2,一般活躍
16322,0,2,326.75,5,2,2,潛力新客
16323,195,2,353.66,2,2,2,一般流失
16324,127,3,428.68,3,3,2,一般流失
16325,46,12,3597.5,4,5,5,活躍 VIP
16326,5,24,4826.99,5,5,5,活躍 VIP
16327,13,16,10731.34,5,5,5,活躍 VIP
16328,562,1,310.83,1,1,2,一般流失
16329,427,4,1703.07,1,4,4,沈睡 VIP
16330,17,7,634.33,5,4,3,一般活躍
16331,431,6,2037.7,1,4,4,沈睡 VIP
16332,27,11,2010.41,4,5,4,活躍 VIP
16333,7,22,26626.8,5,5,5,活躍 VIP
16334,491,1,277.48,1,1,1,一般流失
16335,551,7,2774.0,1,4,4,沈睡 VIP
16336,420,4,3517.69,1,4,5,沈睡 VIP
16337,36,1,151.05,4,1,1,潛力新客
16338,156,1,214.79999999999998,3,1,1,一般流失
16339,283,1,109.95,2,1,1,一般流失
16340,106,3,1526.06,3,3,4,一般流失
16341,24,7,3850.79,4,4,5,活躍 VIP
16342,74,4,322.41,3,4,2,一般活躍
16343,15,3,687.0699999999999,5,3,3,一般活躍
16344,157,4,842.42,3,4,3,一般流失
16345,43,2,1198.74,4,2,3,潛力新客
16346,384,1,224.51,2,1,1,一般流失
16347,10,11,3509.41,5,5,5,活躍 VIP
16348,31,8,1798.22,4,5,4,活躍 VIP
16349,290,1,53.5,2,1,1,一般流失
16350,20,9,2253.89,4,5,4,活躍 VIP
16351,332,13,3330.0299999999997,2,5,5,沈睡 VIP
16352,17,2,494.44,5,2,2,潛力新客
16353,3,38,9999.460000000001,5,5,5,活躍 VIP
16354,62,5,1129.51,3,4,3,一般活躍
16355,374,1,416.35,2,1,2,一般流失
16356,197,6,415.87,2,4,2,一般流失
16357,32,4,868.37,4,4,3,一般活躍
16358,0,5,2919.65,5,4,4,活躍 VIP
16359,6,16,2697.75,5,5,4,活躍 VIP
16360,4,6,3512.53,5,4,5,活躍 VIP
16361,9,4,896.66,5,4,3,一般活躍
16362,31,6,946.94,4,4,3,一般活躍
16363,52,1,109.36000000000001,4,1,1,潛力新客
16364,11,2,707.04,5,2,3,潛力新客
16365,17,15,3307.2,5,5,5,活躍 VIP
16366,18,4,1548.1299999999999,5,4,4,活躍 VIP
16367,36,3,1362.4,4,3,4,一般活躍
16368,1,3,640.21,5,3,3,一般活躍
16369,17,7,2664.81,5,4,4,活躍 VIP
16370,81,4,1320.56,3,4,4,活躍 VIP
16371,448,1,157.2,1,1,1,一般流失
16372,32,5,1328.61,4,4,4,活躍 VIP
16373,381,2,309.49,2,2,2,一般流失
16374,65,5,1771.45,3,4,4,活躍 VIP
16375,469,2,104.0,1,2,1,一般流失
16376,8,2,987.01,5,2,3,潛力新客
16377,266,2,1308.48,2,2,4,一般流失
16378,246,3,362.95,2,3,2,一般流失
16379,3,4,2157.4,5,4,4,活躍 VIP
16380,60,1,1780.59,3,1,4,一般活躍
16381,395,2,258.7,2,2,1,一般流失
16382,407,2,353.1,2,2,2,一般流失
16383,74,7,2974.84,3,4,5,活躍 VIP
16384,89,4,1358.95,3,4,4,活躍 VIP
16385,59,5,1030.61,3,4,3,一般活躍
16386,28,3,1102.59,4,3,3,一般活躍
16387,322,5,918.55,2,4,3,一般流失
16388,653,1,186.05,1,1,1,一般流失
16389,52,4,1382.07,4,4,4,活躍 VIP
16390,536,3,467.5,1,3,2,一般流失
16391,400,4,1103.61,2,4,3,一般流失
16392,269,3,763.05,2,3,3,一般流失
16393,1,23,5561.66,5,5,5,活躍 VIP
16394,56,5,1555.34,4,4,4,活躍 VIP
16395,60,14,3537.85,3,5,5,活躍 VIP
16396,475,1,137.8,1,1,1,一般流失
16397,627,1,127.88,1,1,1,一般流失
16398,153,2,1705.8,3,2,4,一般流失
16399,18,3,641.82,5,3,3,一般活躍
16400,94,9,3159.44,3,5,5,沈睡 VIP
16401,0,23,6849.15,5,5,5,活躍 VIP
16402,264,2,511.4,2,2,2,一般流失
16403,311,1,177.5,2,1,1,一般流失
16404,69,1,443.05,3,1,2,潛力新客
16405,301,2,167.25,2,2,1,一般流失
16406,18,3,552.68,5,3,2,一般活躍
16407,12,14,2821.65,5,5,4,活躍 VIP
16408,590,1,231.93,1,1,1,一般流失
16409,35,12,5709.04,4,5,5,活躍 VIP
16410,733,1,130.32,1,1,1,一般流失
16411,18,4,910.1899999999999,5,4,3,一般活躍
16412,53,5,647.23,4,4,3,一般活躍
16413,56,2,528.98,4,2,2,潛力新客
16414,21,5,559.71,4,4,2,一般活躍
16415,43,3,719.44,4,3,3,一般活躍
16416,26,9,2972.88,4,5,5,活躍 VIP
16417,492,1,35.7,1,1,1,一般流失
16418,44,5,1101.94,4,4,3,一般活躍
16419,112,8,1487.42,3,5,4,沈睡 VIP
16420,395,1,75.0,2,1,1,一般流失
16421,375,3,526.27,2,3,2,一般流失
16422,16,109,63651.47,5,5,5,活躍 VIP
16423,24,1,346.12,4,1,2,潛力新客
16424,190,2,443.06,2,2,2,一般流失
16425,301,1,302.7,2,1,2,一般流失
16426,1,10,1908.25,5,5,4,活躍 VIP
16427,262,2,241.06,2,2,1,一般流失
16428,413,3,660.28,1,3,3,一般流失
16429,105,1,284.55,3,1,1,一般流失
16430,56,7,1117.94,4,4,3,一般活躍
16431,212,3,642.81,2,3,3,一般流失
16432,63,1,287.4,3,1,1,潛力新客
16433,27,2,384.52,4,2,2,潛力新客
16434,28,12,2741.74,4,5,4,活躍 VIP
16435,511,3,1011.5699999999999,1,3,3,一般流失
16436,667,3,329.34,1,3,2,一般流失
16437,380,2,301.25,2,2,2,一般流失
16438,5,5,798.35,5,4,3,一般活躍
16439,721,1,310.70000000000005,1,1,2,一般流失
16440,7,6,3856.9700000000003,5,4,5,活躍 VIP
16441,66,5,1034.43,3,4,3,一般活躍
16442,1,5,899.47,5,4,3,一般活躍
16443,520,1,162.24,1,1,1,一般流失
16444,45,17,3656.58,4,5,5,活躍 VIP
16445,33,4,602.73,4,4,2,一般活躍
16446,0,2,168472.5,5,2,5,一般活躍
16447,135,3,775.14,3,3,3,一般流失
16448,197,2,367.87,2,2,2,一般流失
16449,197,2,707.69,2,2,3,一般流失
16450,149,3,1505.73,3,3,4,一般流失
16451,87,3,1013.15,3,3,3,一般活躍
16452,630,2,332.17,1,2,2,一般流失
16453,530,2,251.71,1,2,1,一般流失
16454,44,4,30.950000000000003,4,4,1,一般活躍
16455,63,11,4384.37,3,5,5,活躍 VIP
16456,98,13,6862.91,3,5,5,沈睡 VIP
16457,217,1,208.36,2,1,1,一般流失
16458,2,30,5715.34,5,5,5,活躍 VIP
16459,729,1,71.78999999999999,1,1,1,一般流失
16460,27,3,814.72,4,3,3,一般活躍
16461,177,3,1615.22,3,3,4,一般流失
16462,73,3,136.0,3,3,1,一般活躍
16463,20,4,1422.4,4,4,4,活躍 VIP
16464,19,3,1314.68,4,3,4,一般活躍
16465,420,2,746.24,1,2,3,一般流失
16466,33,15,3838.59,4,5,5,活躍 VIP
16467,508,7,2869.16,1,4,4,沈睡 VIP
16468,73,3,787.52,3,3,3,一般活躍
16469,23,5,828.91,4,4,3,一般活躍
16470,51,11,2458.6,4,5,4,活躍 VIP
16471,274,4,1189.98,2,4,3,一般流失
16472,433,2,789.6,1,2,3,一般流失
16473,164,4,470.83,3,4,2,一般流失
16474,6,7,1871.5,5,4,4,活躍 VIP
16475,87,4,544.3,3,4,2,一般活躍
16476,431,1,350.35,1,1,2,一般流失
16477,63,11,4320.02,3,5,5,活躍 VIP
16478,24,3,331.0,4,3,2,一般活躍
16479,9,2,300.83,5,2,2,潛力新客
16480,75,1,769.29,3,1,3,潛力新客
16481,681,1,453.38,1,1,2,一般流失
16482,15,1,220.62,5,1,1,潛力新客
16483,191,1,139.35,2,1,1,一般流失
16484,173,2,404.3,3,2,2,一般流失
16485,76,5,2294.68,3,4,4,活躍 VIP
16486,537,1,134.36,1,1,1,一般流失
16487,576,2,209.4,1,2,1,一般流失
16488,32,3,498.8,4,3,2,一般活躍
16489,379,2,303.7,2,2,2,一般流失
16490,435,1,205.41000000000003,1,1,1,一般流失
16491,46,2,1533.16,4,2,4,一般活躍
16492,540,1,385.56,1,1,2,一般流失
16493,79,7,2132.09,3,4,4,活躍 VIP
